"siteslist","cc","meanmat","varmat","varlogmat","sdmat","meanlo","varlo","varloglo","sdlo","meanutah","meangdd","matslope","matslopese","matslopeconfint11","matslopeconfint89","matslopelog","matslopelogse","matslopelogconfint11","matslopelogconfint89","lomatslope","lomatslopelog","lomatslopelogse","lomatslopelogconfint11","lomatslopelogconfint89","meanmatlo","varmatlo","sdmatlo","matslopelog_exp","lomatslopelog_exp"
23,"1950-1960",5.79456544425186,3.03965016130418,0.134365626420533,1.74345925140342,111.2,21.9555555555556,0.0018611398400393,4.68567557088149,2107.2,64.6547309061575,-1.49012447265154,0.790773552962159,-2.91140990129318,-0.0688390440098869,-0.0591188361796953,0.0359796338717863,-0.123786311664018,0.00554863930462763,0.385061840707913,0.0354706416460911,0.0694734010838801,-0.0893963727713989,0.160337656063581,6.86795145939255,2.24622482183127,1.49874107898305,0.942594748142287,1.03610722927882
23,"2000-2010",6.41496706972906,0.734355561844624,0.0181958714899838,0.856945483589606,111.7,28.0111111111111,0.00230422435508295,5.29255241930688,2134.8,70.4463816638349,-4.36035497873381,1.54641131676313,-7.1397750326404,-1.58093492482723,-0.247384767038527,0.0904400607772132,-0.409935904550164,-0.084833629526889,2.12188222862191,0.125232785650514,0.10717759697625,-0.0674013209006706,0.317866892201699,7.10185467997085,1.1127816952542,1.0548846833916,0.780840194154889,1.13341226447117
24,"1950-1960",4.63098350304683,3.58721174653394,0.297424714737518,1.89399359727902,112.4,147.377777777778,0.0121348555450211,12.1399249494294,1933.2,54.2942278716904,-5.85343820855501,0.923409165595036,-7.51311434063877,-4.19376207647125,-0.161017798669819,0.0431176061618119,-0.238514605595309,-0.0835209917443284,2.34336986290052,0.149255059155662,0.399605394227844,-0.568969926866113,0.867480045177438,6.01853212353984,0.336497293605796,0.580083867734482,0.851276919375499,1.16096906723881
24,"2000-2010",5.67280315189149,0.913552555237343,0.0263171539352438,0.95579943253663,108,16.6666666666667,0.00141697242698938,4.08248290463863,2068.8,53.1454089914892,-2.89980648476134,1.1087672537998,-4.89263330057681,-0.906979668945866,-0.159456922596028,0.059598291052034,-0.266575050569452,-0.0523387946226041,0.593930907634349,0.0272849995044213,0.0620142866347415,-0.0841754832487017,0.138745482257544,6.13925792729302,1.59082256271519,1.26127814645113,0.852606694688375,1.02766064380593
25,"1950-1960",3.72503270362427,4.02390122236907,0.829511801719195,2.00596640609186,116,91.1111111111111,0.0068407171429563,9.54521404218424,1982.4,46.5958304859211,-4.16085926764007,0.816220878744307,-5.62788207988108,-2.69383645539906,-0.0698993664434448,0.0204962102395911,-0.106737934004012,-0.0330607988828773,-1.48685845352449,-0.0542575463284744,0.115666931728148,-0.262149836131408,0.153634743474459,5.43320955597766,1.77396465910666,1.3319026462571,0.932487654733542,0.947188130260231
25,"2000-2010",5.11949988557026,1.27482715858903,0.0473270187395264,1.12908244100643,112.2,38.6222222222222,0.00316125654961336,6.21467796609142,2085.6,51.9787783399914,-4.45263250880777,1.14401211360566,-6.50880616454845,-2.39645885306707,-0.202781195552907,0.0566522373610745,-0.304604276458468,-0.100958114647347,1.48561586586615,0.0781779260704751,0.147317312791039,-0.1866007191842,0.342956571325151,6.1505643786532,0.688598467598565,0.829818334094015,0.816456866276142,1.08131503569038
26,"1950-1960",6.41433592220219,3.30529540667756,0.115382892611487,1.8180471409393,110.3,104.455555555556,0.00892904153049175,10.2203500701079,2355.6,85.2793292487778,-4.51561275354293,1.18383532383138,-6.64336208123614,-2.38786342584971,-0.20448024884383,0.0666839653330012,-0.324333711186892,-0.0846267865007678,-2.2797906950262,-0.181720376032788,0.226692715877259,-0.589163256043934,0.225722503978359,7.75320950412161,1.26377457323085,1.12417728727761,0.815070840349984,0.833834467922116
26,"2000-2010",7.42666376842736,0.969812018890341,0.0174462058710557,0.984790342606151,98.6,63.8222222222222,0.00706214929454374,7.98888116210413,2253.6,68.672385048351,-3.95171497642513,2.50481555094102,-8.45370904369236,0.550279090842104,-0.310350555455787,0.196366444069595,-0.663286948668277,0.0425858377567026,3.64404712251716,0.253711734096523,0.15942910413267,-0.0328358644623268,0.540259332655373,7.07551597088215,1.35887549596529,1.16570815213984,0.733189887453317,1.28880023355107
27,"1950-1960",6.25526215526596,3.33284117174256,0.12224915014629,1.82560706937242,112.8,111.511111111111,0.00927911018402131,10.5598821542246,2366.4,75.4790930905047,-4.57162188537674,1.25292391696361,-6.82354659847121,-2.31969717228228,-0.196953257843933,0.0681108321765082,-0.319371278707815,-0.0745352369800504,0.215805215286769,0.054029729151743,0.250780748150566,-0.396707427895423,0.50476688619891,7.34249983588234,1.06278633386332,1.03091528937314,0.821229018430496,1.05551598128342
27,"2000-2010",7.23391787109622,1.07677269634777,0.0208807189157416,1.03767658562183,105.6,38.0444444444444,0.00348261122951442,6.1680178699842,2230.8,74.2505769203971,-3.98477726283423,1.55938561659679,-6.78751648723069,-1.18203803843777,-0.276525663872606,0.106254141208329,-0.46750001053169,-0.0855513172135222,0.640850117131817,0.0263131227861539,0.12692329812884,-0.201810634653534,0.254436880225842,7.33822564242948,1.39680609433903,1.18186551448929,0.758414155037652,1.02666236953027
28,"1950-1960",5.29587693080825,3.75494549347741,0.195478898811781,1.93776817330593,115.3,80.0111111111111,0.0060432421724199,8.94489301842739,2023.2,68.0235461597471,-4.06371682480228,0.774144742078211,-5.45511470027974,-2.67231894932483,-0.143447185420341,0.0359478206271973,-0.208057481828805,-0.0788368890118767,-7.47793840900747,-0.474537093242592,0.110898283335847,-0.673858521704875,-0.275215664780308,6.86872565292363,0.945568268806227,0.972403346768319,0.866366555764427,0.622172997899865
28,"2000-2010",6.20114740237716,1.12631295541297,0.0285509808955339,1.0612789244176,112,39.1111111111111,0.00321459476263973,6.25388767976457,2110.8,70.3388479227334,-4.8820496094467,1.16675282636778,-6.97909595695187,-2.78500326194153,-0.274757315499448,0.0680990201876768,-0.397154106255739,-0.152360524743157,2.89312831068826,0.17695294692548,0.125598302520216,-0.0487893487866408,0.402695242637601,6.98924177926214,1.00539801292317,1.00269537394124,0.759756481975927,1.19357493043569
29,"1950-1960",6.01864740645635,3.10870680398139,0.117020552195178,1.76315251863853,108.7,76.9,0.00660884351082611,8.7692645073575,1912.8,68.3008930164313,-4.36074552894571,0.845641223423547,-5.88064657294041,-2.84084448495101,-0.195543460041395,0.0477476133690683,-0.281361943575225,-0.109724976507564,-3.80263151669113,-0.264517400453304,0.349190931607,-0.892130679941143,0.363095879034535,7.13290306637364,0.310975925513253,0.557652154584964,0.822387601788302,0.767576292575934
29,"2000-2010",6.76230312753927,1.14809439976459,0.0240835017760878,1.07149167041307,106,34,0.00305836380246255,5.8309518948453,2144.4,63.3814494507761,-3.48328831621206,1.47821649585278,-6.14013939331658,-0.82643723910755,-0.220885991597378,0.0988682046076045,-0.398585331741438,-0.0431866514533182,1.44071258240969,0.0857462604920294,0.160984393037483,-0.203596714125438,0.375089235109497,6.95330629619439,0.752888070459363,0.867691229908061,0.801808087938792,1.08952983646354
30,"1950-1960",5.45928676322133,3.47502643704275,0.176785317967745,1.86414227918438,119.6,77.3777777777778,0.00546562783426059,8.7964639360244,2061.6,91.0400831779029,-3.16901514590611,1.23613106176072,-5.39075746314811,-0.947272828664111,-0.103400080426695,0.0502806813991873,-0.193771337213349,-0.0130288236400405,-3.43530482300502,-0.218053998984006,0.205875485882371,-0.588081331212118,0.151973333244106,7.85748369533929,0.852686048134707,0.923410010848218,0.901766122326588,0.804082020882046
30,"2000-2010",6.45515559342094,1.02568001842337,0.0245313253450146,1.01275861804448,101.9,96.7666666666667,0.0092057277523939,9.83700496424937,2112,45.2434531628278,-3.59002210929015,3.19091786347255,-9.32517226239966,2.14512804381935,-0.215751970037063,0.202705226243745,-0.580081281874241,0.148577341800115,5.48545975531753,0.311660797965272,0.0867345738287326,0.155769663922604,0.46755193200794,5.57295148833805,1.89057084882978,1.37498030852437,0.805935173156549,1.36569136916249
31,"1950-1960",5.25348348913287,3.0210612690658,0.1667196694823,1.73812003873893,117.5,89.6111111111111,0.0066577177006065,9.46631454744195,2084.4,70.1029382830671,-3.67538266496398,1.42098961723957,-6.22937783800478,-1.12138749192317,-0.12234172925139,0.0558637940954112,-0.222747713036542,-0.0219357454662388,-9.09738775150493,-0.551308269836801,0.263753966215675,-1.02536265307275,-0.0772538866008468,7.00362887571476,0.385916633517058,0.621221887506435,0.884845939090721,0.576195497875955
31,"2000-2010",5.77186872344769,1.19570583773593,0.033608936701725,1.09348335046124,115.9,46.1,0.00351067995470123,6.78969807870718,2149.2,74.6033173337286,-4.33797463604283,1.57069289114081,-7.16103682709246,-1.5149124449932,-0.220075857295342,0.0836834487793705,-0.370483095781087,-0.0696686188095977,2.20489243095855,0.116408494347711,0.156460051407662,-0.164802720161475,0.397619708856897,7.03558048790381,0.716584978950084,0.846513425144625,0.802457923365924,1.12345470330811
32,"1950-1960",5.09644250903645,3.2729975950335,0.172612996148175,1.80914277906237,116.7,69.5666666666667,0.0051974964219766,8.34066344283635,2055.6,71.6341131765084,-3.71493472047508,0.965271069181344,-5.44985074058943,-1.98001870036074,-0.135449823677529,0.0383471565025063,-0.204372531781123,-0.0665271155739346,-5.71032665231045,-0.344976856648734,0.125924965726177,-0.571306275757897,-0.118647437539571,6.98779016639136,1.04795708721441,1.023697751885,0.873322981964695,0.708236744249882
32,"2000-2010",6.19426215662942,1.04204487563023,0.0258389769821187,1.02080599313985,107.1,22.5444444444444,0.00194354291019064,4.74809903481851,2122.8,60.0109942975452,-2.53465998531323,1.37887228583156,-5.01295618081583,-0.0563637898106299,-0.152732724073925,0.0805374150638366,-0.297485484281844,-0.00797996386600619,0.660650386484175,0.0400830711034481,0.10697122392033,-0.152180113815186,0.232346256022082,6.63712888390667,0.943861871322101,0.971525538172878,0.858359109881072,1.0408972390832
33,"1950-1960",4.97478677405075,2.88216946744233,0.139448452554889,1.69769533999547,121.2,72.1777777777778,0.00517057703184925,8.4957505717728,2416.8,75.0190400216479,-4.5797562335778,0.71315292579488,-5.86153134862635,-3.29798111852925,-0.164710122469298,0.0352656792675421,-0.228094381953386,-0.101325862985211,-4.305647481002,-0.272174361304531,0.244554260474101,-0.711720430621174,0.167371708012113,7.44504822068698,0.50116140117132,0.707927539492087,0.848139525048419,0.761721434767234
33,"2000-2010",6.09712281453835,1.91976274891669,0.0558195354298957,1.38555503279974,109.2,86.6222222222222,0.00745962346152971,9.307106006822,2414.4,51.733853558083,-4.88616168751992,1.62967559146231,-7.81523558343103,-1.95708779160881,-0.265173897684359,0.088967006437805,-0.425077462246249,-0.105270333122468,4.7018244190396,0.303501156225082,0.217063703065254,-0.0866351566270579,0.693637469077223,6.76045146179536,0.696997025148889,0.834863476952303,0.767072546237365,1.35459315715571
34,"1950-1960",5.63600807074671,2.79698188555073,0.12821854047519,1.67241797573176,121.9,21.8777777777778,0.00144881400784676,4.67736868097628,2113.2,81.6844465121012,-0.731961550081759,0.954342416818505,-2.44723511465392,0.983312014490403,-0.0242035053115534,0.0365953505920461,-0.0899776303536393,0.0415706197305325,0.519559914522095,0.0302895141069306,0.0690956564188044,-0.0938985663904654,0.154477594604327,7.56222563742269,1.9948920185795,1.4124064636568,0.976087050645158,1.03075290826735
34,"2000-2010",6.4520408393922,0.796263032053349,0.0196599406613291,0.892335717122961,113.6,35.3777777777778,0.00280130094956471,5.94792213951879,2176.8,80.7621283269527,-3.09663024159904,2.08688296626715,-6.84745921169472,0.654198728496646,-0.171720705942843,0.118848517732463,-0.385331373416559,0.0418899615308727,2.48648167136426,0.154753546809865,0.12507233488775,-0.0700434085716885,0.379550502191419,7.43217725323273,0.970271648439555,0.985023679126322,0.842214365790238,1.167370223534
35,"1950-1960",7.96253260890877,3.00402900430717,0.0568783167699996,1.73321349068924,108.9,109.877777777778,0.00956291760919097,10.4822601464464,2474.4,110.222347702148,-4.89196094532783,1.25725501271945,-7.15167009084896,-2.6322517998067,-0.309423872416218,0.0951224691615703,-0.480390869035316,-0.138456875797118,-5.40630423018071,-0.436348592107972,0.387508186952152,-1.13283083728593,0.260133653069989,8.78009657794309,0.528489600608693,0.726972902251998,0.733869636994345,0.646392359382087
35,"2000-2010",8.79018832811414,1.34201690535399,0.018216378387202,1.15845453314059,97.2,30.4,0.00312890698149536,5.51361950083609,2280,88.8480717380066,-3.01480943510224,1.30208466471946,-5.35509250841852,-0.674526361785955,-0.27027007045645,0.111084136579999,-0.469925539563857,-0.0706146013490432,0.316442351748392,0.00642675102783233,0.158869296718515,-0.279114685757392,0.291968187813057,7.88756433982823,0.852850854752383,0.923499244586796,0.763173355925573,1.00644744690421
36,"1950-1960",5.63068020201334,3.3614419307883,0.149598167094645,1.83342355466169,123,119.555555555556,0.00856649324127553,10.9341463112378,2395.2,104.78691386894,0.533801939505037,2.10005365234017,-3.24069917305252,4.30830305206259,0.00838414270019731,0.0845525451275032,-0.143585153559305,0.1603534389597,3.04079769161171,0.218901715678722,0.0802076666591594,0.0747416240052147,0.363061807352229,8.2449352995823,5.53888674626455,2.35348395921123,1.00841938805645,1.24470893530261
36,"2000-2010",6.58391788562485,1.33494975190302,0.0339231142159552,1.15540025614633,113.2,41.9555555555556,0.00334216862969933,6.47731082746193,2397.6,74.7962096514303,-4.9169324668787,0.952125286877846,-6.62822110496178,-3.20564382879562,-0.269079792092436,0.0571379196823779,-0.371775807106163,-0.166383777078708,0.340799121227385,0.0192175072394871,0.203318311217693,-0.346213724024216,0.38464873850319,7.43346757578453,0.629608101406873,0.793478482006206,0.764082285491411,1.01940335211452
37,"1950-1960",5.57747528516978,3.53696008972813,0.168221494003843,1.88068075167694,116.8,37.7333333333333,0.00285018061448307,6.1427463998877,2152.8,79.3010672758927,-2.81220410792105,0.587346040312095,-3.86786203368112,-1.75654618216098,-0.102818978943738,0.0282207379540802,-0.153541114869252,-0.0520968430182237,-3.00834243010388,-0.196469654055462,0.0819559396941839,-0.343771979027818,-0.0491673290831046,7.43359660803971,1.70309790079934,1.30502793104184,0.90229029224076,0.821626263941986
37,"2000-2010",6.40430313554119,1.07481132770243,0.0256445570785725,1.03673107781258,112.7,40.4555555555556,0.00326501541035263,6.36046818682049,2145.6,73.9097996997028,-5.4008757696848,1.02896926356572,-7.2502788198347,-3.55147271953491,-0.314251979988217,0.0597534089624729,-0.421648906898458,-0.206855053077977,1.62365253720614,0.110845053302409,0.154824168818453,-0.167425931253079,0.389116037857897,7.22225790308608,0.894703827502754,0.945887851440515,0.730334975173125,1.11722178361652
38,"1950-1960",4.07500810563778,3.89234471155807,1.76573499370269,1.97290261076366,121.1,94.5444444444445,0.00656663105724471,9.72339675444978,2092.8,67.525117208245,-2.73830919029687,1.44877130788121,-5.34223738391489,-0.134380996678836,-0.0184638734052678,0.0205487456220696,-0.0553968646770547,0.0184691178665191,0.257097877272788,0.00883342153458668,0.117193496508094,-0.201802617435839,0.219469460505013,6.52498372512299,2.7010966733896,1.64350134572187,0.981705539629349,1.0088725513344
38,"2000-2010",4.87883595652329,1.31008083635554,0.0549574633405983,1.14458762720708,110.8,36.4,0.00293815503799691,6.03324125159934,2060.4,43.6700908981244,-3.77950779051739,1.29903165370149,-6.11430357855829,-1.44471200247649,-0.1729909612888,0.0542407543414144,-0.270479798004705,-0.0755021245728957,4.6095529114913,0.223647895118827,0.123387738547335,0.00187872464839647,0.445417065589258,5.60220955220021,0.523427546551248,0.723482927615606,0.841145217678963,1.25063058875917
39,"1950-1960",5.71460642964564,2.58484935113878,0.09337413763964,1.6077466688315,114.1,132.988888888889,0.0108142122844802,11.5320808568484,2516.4,62.6064759721743,-6.1908677475359,1.28074849132933,-8.49280255764993,-3.88893293742187,-0.272544049705096,0.0720552459162898,-0.402051505656792,-0.143036593753399,-1.86475317349434,-0.141631900193963,0.252255814708628,-0.595020246823023,0.311756446435097,7.019177262464,0.959421447745277,0.97950061140628,0.761439887233974,0.867940686489594
39,"2000-2010",7.34150803262582,1.95975920977316,0.0375154260848973,1.39991400084904,102,32,0.00292846981379157,5.65685424949238,2490,66.4281811997521,-2.39997323886628,1.14938380561642,-4.46580162768882,-0.334144850043729,-0.17462001426095,0.0771105277161577,-0.313213507970125,-0.036026520551775,0.708206200622694,0.0393196476209581,0.114035120225757,-0.165639729337395,0.244279024579312,7.08804822866655,1.21552490490565,1.10250846024221,0.83977606307757,1.04010289693633
40,"1950-1960",5.72115560982712,3.84939255008123,0.173788810714638,1.9619868883561,127,101.333333333333,0.00694749702165767,10.0664459136943,2239.2,127.332043946585,-3.65810080536615,1.27194724127187,-5.94421681575725,-1.37198479497505,-0.123682808399875,0.0555419072043952,-0.223510253428693,-0.0238553633710563,1.7731286575864,0.177540643372985,0.18218336163674,-0.149903991396738,0.504985278142708,9.21841914879098,2.48383420391365,1.57601846560047,0.883660085991346,1.19427659634522
40,"2000-2010",6.33168018634477,1.12155138055641,0.0327992603615572,1.05903322920313,110.1,33.8777777777778,0.00286357649382968,5.82046199006383,2271.6,65.764557071202,-3.93978808392244,1.35481757555352,-6.37484989319613,-1.50472627464875,-0.204889898129405,0.0752713921344449,-0.340177848053265,-0.0696019482055438,0.133150049052006,0.00161841526787369,0.137752903563228,-0.245969777147134,0.249206607682882,6.96830629585912,0.892826750756972,0.944895100398437,0.814737015542757,1.00161972560866
41,"1950-1960",4.42908186821542,3.79806503490733,0.314494743414492,1.94886249769124,118.6,92.2666666666667,0.00703441595256968,9.60555394897487,1936.8,69.8680098106455,-3.83090469540823,1.0964283511596,-5.80155436270596,-1.8602550281105,-0.0978895642041319,0.0399765391063007,-0.169740819606482,-0.0260383088017815,-3.10016395613714,-0.175296317624098,0.171031818026382,-0.482697886485898,0.132105251237702,6.82303210555786,1.07504891020264,1.03684565399226,0.906749035776158,0.839208311709539
41,"2000-2010",5.58324577684407,1.32731735265031,0.0399959719307673,1.15209259725523,113.2,21.5111111111111,0.00170169472773565,4.63800723491362,2022,66.8783649887791,-3.3086800087634,0.810793841742952,-4.76594861440275,-1.85141140312405,-0.172024692439886,0.0402401508227829,-0.244349746554968,-0.0996996383248048,-1.92278333696683,-0.115959912226607,0.100974885880151,-0.297445665540716,0.0655258410875031,6.79422565458883,0.825653054777331,0.908654529938266,0.841958382905063,0.890510921181956
42,"1950-1960",5.17415562205352,3.49826896041473,0.192703957579893,1.87036599638005,131.6,91.1555555555556,0.00533063931013761,9.54754185932461,2386.8,106.676915076136,-3.71309109670455,1.23846106411425,-5.93902121003732,-1.48716098337178,-0.114879707955517,0.042522018851059,-0.191306044626804,-0.0384533712842303,3.68217545422132,0.224146347947617,0.228157011179429,-0.185928362084156,0.634221057979389,8.50311271316643,0.837314721789846,0.915049026986995,0.891473374612036,1.25125412450258
42,"2000-2010",6.14326215776935,1.76677123070294,0.0495318657146133,1.32919946987009,106.8,58.6222222222222,0.00510130185694113,7.65651501808899,2370,54.4187102529804,-4.17387081731881,1.40353252906938,-6.69648974497322,-1.65125188966439,-0.240640753492561,0.0750685775933153,-0.375564177629053,-0.105717329356069,-0.473611556245567,-0.0381412239531445,0.108578673236076,-0.233293534691921,0.157011086785632,6.37645147037843,1.86328455654744,1.36502181541082,0.786123987963694,0.962576992363764
43,"1950-1960",4.63098350304683,3.58721174653394,0.297424714737518,1.89399359727902,120,162.666666666667,0.012939900913679,12.7540843131393,1933.2,84.0975273504353,-4.89102837370722,1.63646378846996,-7.83230293750559,-1.94975380990885,-0.123639085713089,0.0593926042069404,-0.230387525405083,-0.0168906460210945,4.04365532924512,0.325341366873446,0.202408216563085,-0.0384541189022681,0.68913685264916,7.29296757892496,1.78553089601593,1.33623758965834,0.883698722829159,1.38450318884577
43,"2000-2010",5.67280315189149,0.913552555237343,0.0263171539352438,0.95579943253663,108.9,36.7666666666667,0.00313746533368151,6.0635523141692,2068.8,52.6043992253198,-3.42569436719961,1.88780403493115,-6.818711694256,-0.0326770401432239,-0.181721385749925,0.103799590117513,-0.368284080443454,0.00484130894360391,2.17079528256582,0.120928329866614,0.0828637368066035,-0.0280056111394503,0.269862270872679,6.19527405507322,1.53238767025285,1.23789646992503,0.833833625985589,1.12854402656791
44,"1950-1960",5.76940970710922,3.03857248920628,0.107786094163193,1.74315016255235,116.1,182.988888888889,0.0130509446858214,13.5273385737509,2510.4,78.7123593940435,-5.46784462460826,1.94694207055538,-8.96715284618985,-1.96853640302667,-0.237100616508367,0.0900452622587731,-0.398942168602781,-0.0752590644139532,3.43349282406134,0.164460024124656,0.199256029701999,-0.193669924105909,0.522589972355221,7.42416112437964,2.36394796808901,1.53751356679836,0.788911906462692,1.17875644678895
44,"2000-2010",7.53944245443114,1.55682839616922,0.0269863401171214,1.24772929602908,101.3,30.6777777777778,0.00293189962295565,5.53875236653326,2314.8,69.3453683151363,-2.89614654319218,1.18941371135422,-5.03392210516173,-0.758370981222629,-0.22161466199966,0.0862632466459669,-0.37665866293516,-0.0665706610641606,-2.0776029154268,-0.148902256366012,0.108195716578873,-0.343366265485893,0.045561752753869,7.03266113313035,1.23659274302038,1.11202191660973,0.801224046929341,0.861653331910952
45,"1950-1960",5.55816381019159,3.76146024004335,0.197184033347519,1.93944843706744,113.7,204.9,0.0149421350029434,14.3143284858215,2197.2,74.3153997960378,-5.02598611438615,1.91092219220788,-8.46055452765602,-1.59141770111628,-0.17404364430989,0.0754042613351449,-0.309570404773333,-0.0385168838464466,5.96645418376439,0.341678518099284,0.196564713513978,-0.0116142318365571,0.694971268035125,7.06372564856504,2.10669568828379,1.45144606799005,0.840260224280529,1.40730780079655
45,"2000-2010",6.47356542907503,1.04008262580006,0.0257326746150099,1.01984441254539,101.6,54.2666666666667,0.00514277959346902,7.36659125149934,2199.6,55.6808775632189,-5.13933866814783,1.79452431068155,-8.36470102954807,-1.91397630674759,-0.325725266572143,0.108257282945565,-0.520299931112334,-0.131150602031952,1.6833667142515,0.0632426471410799,0.132928529985295,-0.175674527075411,0.302159821357571,6.37058050276772,1.3549651157493,1.16402968851713,0.722003518687969,1.06528529630469
